variable.name,variable.label,country,year,filename
Q32,Others present smoking past 7 days,belize,2011,BZH2011_Public_Use.sav
Q33,Parents who use tobacco,belize,2011,BZH2011_Public_Use.sav
Q34,Age first drink alcohol,belize,2011,BZH2011_Public_Use.sav
Q35,Days one drink or more past 30 days,belize,2011,BZH2011_Public_Use.sav
Q36,Number of drinks past 30 days,belize,2011,BZH2011_Public_Use.sav
Q37,How got drinks past 30 days	,belize,2011,BZH2011_Public_Use.sav
Q38,Times drunk during life,belize,2011,BZH2011_Public_Use.sav
Q39,Number of troubles as result of drinking,belize,2011,BZH2011_Public_Use.sav
Q40,Age first drugs,belize,2011,BZH2011_Public_Use.sav
Q41,Times used marijuana lifetime,belize,2011,BZH2011_Public_Use.sav
Q42,Times used marijuana past 30 days,belize,2011,BZH2011_Public_Use.sav
Q43,Times used amphetamines lifetime,belize,2011,BZH2011_Public_Use.sav
Q44,Ever sexual intercourse,belize,2011,BZH2011_Public_Use.sav
Q45,Age first sexual intercourse,belize,2011,BZH2011_Public_Use.sav
Q46,Multiple sex partners,belize,2011,BZH2011_Public_Use.sav
Q47,Used condom at last intercourse,belize,2011,BZH2011_Public_Use.sav
Q48,Used birth control last intercourse,belize,2011,BZH2011_Public_Use.sav
Q49,Physical activity >= 5 days,belize,2011,BZH2011_Public_Use.sav
Q50,Walk or bike to school past 7 days,belize,2011,BZH2011_Public_Use.sav
Q51,Days went to PE each week,belize,2011,BZH2011_Public_Use.sav
Q52,Time spent sitting on usual day,belize,2011,BZH2011_Public_Use.sav
Q53,Current miss school no permission,belize,2011,BZH2011_Public_Use.sav
Q54,Others helpful in school past 30 days,belize,2011,BZH2011_Public_Use.sav
Q55,Parents check homework past 30 days,belize,2011,BZH2011_Public_Use.sav
Q56,Parent understand troubles past 30 days,belize,2011,BZH2011_Public_Use.sav
Q57,Parent know what you do past 30 days,belize,2011,BZH2011_Public_Use.sav
Q58,Parent go through things past 30 days,belize,2011,BZH2011_Public_Use.sav
QN6,Went hungry most of time/always past 30 days,belize,2011,BZH2011_Public_Use.sav
QN7,Ate fruit 2+ times per day past 30 days,belize,2011,BZH2011_Public_Use.sav
QN8,Ate vegetables 3+ times per day past 30 day,belize,2011,BZH2011_Public_Use.sav
QN9,Drank soft drinks 1+ times per day past 30 day,belize,2011,BZH2011_Public_Use.sav
QN10,Ate fast food 3+ days past 7 day,belize,2011,BZH2011_Public_Use.sav
QN11,Cleaned/brushed teeth <1 time/day past 30 days,belize,2011,BZH2011_Public_Use.sav
QN12,Never/rarely wash hands before eating past 30 days,belize,2011,BZH2011_Public_Use.sav
QN13,Never/rarely wash hands after toilet past 30 days,belize,2011,BZH2011_Public_Use.sav
QN14,Never/rarely use soap on hands past 30 days,belize,2011,BZH2011_Public_Use.sav
QN15,Attacked 1+ times past 12 months,belize,2011,BZH2011_Public_Use.sav
QN16,In fight 1+ times past 12 months,belize,2011,BZH2011_Public_Use.sav
QN17,Seriously injured 1+ times past 12 months,belize,2011,BZH2011_Public_Use.sav
QN18,Broken bone as most serious injury ,belize,2011,BZH2011_Public_Use.sav
QN19,Motor vehicle caused most serious injury ,belize,2011,BZH2011_Public_Use.sav
QN20,Bullied 1+ of past 30 days,belize,2011,BZH2011_Public_Use.sav
QN21,"Of students bullied, most often hit, kicked, etc",belize,2011,BZH2011_Public_Use.sav
QN22,Lonely most times/always past 12 months,belize,2011,BZH2011_Public_Use.sav
QN23,Worry prevented sleep most time/always past 12 mos,belize,2011,BZH2011_Public_Use.sav
QN24,Considered suicide past 12 months,belize,2011,BZH2011_Public_Use.sav
QN25,Made suicide plan past 12 months,belize,2011,BZH2011_Public_Use.sav
QN26,1+ times attempt suicide 12 mos.,belize,2011,BZH2011_Public_Use.sav
QN27,No close friends,belize,2011,BZH2011_Public_Use.sav
QN28,Age first cigarette before 14,belize,2011,BZH2011_Public_Use.sav
QN29,Smoked cigarettes 1+ of past 30 days,belize,2011,BZH2011_Public_Use.sav
QN30,Used other tobacco 1+ of past 30 days,belize,2011,BZH2011_Public_Use.sav
QN31,Tried to quit smoking past 12 months,belize,2011,BZH2011_Public_Use.sav
QN32,Others present smoking 1+ of past 7 days,belize,2011,BZH2011_Public_Use.sav
QN33,Either/Both parents use tobacco,belize,2011,BZH2011_Public_Use.sav
QN34,Age first alcohol before 14,belize,2011,BZH2011_Public_Use.sav
QN35,Drank 1+ days past 30 days,belize,2011,BZH2011_Public_Use.sav
QN36,"Of current drinkers, drank 2+ drinks/day 30 days",belize,2011,BZH2011_Public_Use.sav
QN37,"Of current drinkers, got alcohol from friends",belize,2011,BZH2011_Public_Use.sav
QN38,1+ times drunk in lifetime,belize,2011,BZH2011_Public_Use.sav
QN39,Alcohol trouble 1+ times in lifetime,belize,2011,BZH2011_Public_Use.sav
QN40,Age first drugs before 14,belize,2011,BZH2011_Public_Use.sav
QN41,Marijuana 1+ times in lifetime,belize,2011,BZH2011_Public_Use.sav
QN42,Marijuana 1+ times p 30 days,belize,2011,BZH2011_Public_Use.sav
QN43,Amphetamines 1+ times lifetime,belize,2011,BZH2011_Public_Use.sav
QN44,Ever had sex,belize,2011,BZH2011_Public_Use.sav
QN45,Age first sexual intercourse before 14,belize,2011,BZH2011_Public_Use.sav
QN46,2+ sex partners lifetime,belize,2011,BZH2011_Public_Use.sav
QN47,Used condom at last sex,belize,2011,BZH2011_Public_Use.sav
QN48,Used birth control at last sex,belize,2011,BZH2011_Public_Use.sav
QN49,Active 60+ mins/day for 5+ of past 7 days,belize,2011,BZH2011_Public_Use.sav
QN50,Walk/Bike to/from school 0 of past 7 days,belize,2011,BZH2011_Public_Use.sav
QN51,3+ days PE each week,belize,2011,BZH2011_Public_Use.sav
QN52,Sitting activities 3+ hours/day of usual day,belize,2011,BZH2011_Public_Use.sav
QN53,Miss school no permission 1+ of past 30 days,belize,2011,BZH2011_Public_Use.sav
QN54,Students most/always kind 30 days,belize,2011,BZH2011_Public_Use.sav
QN55,Parents most/always check homework,belize,2011,BZH2011_Public_Use.sav
QN56,Parents most/always understand problems,belize,2011,BZH2011_Public_Use.sav
QN57,Parents most/always know about free time ,belize,2011,BZH2011_Public_Use.sav
QN58,Parents never/rarely go thru things,belize,2011,BZH2011_Public_Use.sav
site,Site Code,belize,2011,BZH2011_Public_Use.sav
schoolid,School Identifier,belize,2011,BZH2011_Public_Use.sav
classid,Class Identifier,belize,2011,BZH2011_Public_Use.sav
qnowtg,Overweight,belize,2011,BZH2011_Public_Use.sav
qnobeseg,Obese,belize,2011,BZH2011_Public_Use.sav
qnunwtg,Underweight,belize,2011,BZH2011_Public_Use.sav
qnfrvgg,Ate 5+ fruits/vegetables 30 days,belize,2011,BZH2011_Public_Use.sav
qnanytbg,Used any tobacco past 30 days,belize,2011,BZH2011_Public_Use.sav
qnpa7g,Physically active all past 7 days,belize,2011,BZH2011_Public_Use.sav
qnpe5g,Attended PE 5+ days each week,belize,2011,BZH2011_Public_Use.sav
qnc1g,"Among heavy drinkers, ever sex",belize,2011,BZH2011_Public_Use.sav
qnc2g,"Among those worried, currently bullied",belize,2011,BZH2011_Public_Use.sav
weight,,belize,2011,BZH2011_Public_Use.sav
stratum,,belize,2011,BZH2011_Public_Use.sav
psu,,belize,2011,BZH2011_Public_Use.sav
Q1,How old are you,bolivia,2012,BLH2012_Public_Use.sav
Q2,Sex,bolivia,2012,BLH2012_Public_Use.sav
Q3,In what grade are you,bolivia,2012,BLH2012_Public_Use.sav
Q4,How tall are you,bolivia,2012,BLH2012_Public_Use.sav
Q5,How much do you weigh,bolivia,2012,BLH2012_Public_Use.sav
Q6,Went hungry past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q7,Eat fruit per day past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q8,Eat vegetables past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q9,Drink soft drinks past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q10,Ate fast food past 7 days,bolivia,2012,BLH2012_Public_Use.sav
Q11,How many times per day brush teeth,bolivia,2012,BLH2012_Public_Use.sav
Q12,Wash hands before eating past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q13,Wash hands after toilet past 30 day,bolivia,2012,BLH2012_Public_Use.sav
Q14,Used soap on hands past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q15,Times attacked past 12 mo.,bolivia,2012,BLH2012_Public_Use.sav
Q16,How many times in fight 12 mos,bolivia,2012,BLH2012_Public_Use.sav
Q17,How many times injured past 12 months,bolivia,2012,BLH2012_Public_Use.sav
Q18,What was serious injury past 12 mo.,bolivia,2012,BLH2012_Public_Use.sav
Q19,Cause of injury past 12 mo.,bolivia,2012,BLH2012_Public_Use.sav
Q20,How many days bullied past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q21,How bullied past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q22,Times felt lonely past 12 mo.,bolivia,2012,BLH2012_Public_Use.sav
Q23,Times could not sleep past 12 mo.,bolivia,2012,BLH2012_Public_Use.sav
Q24,Ever considered suicide 12 mos,bolivia,2012,BLH2012_Public_Use.sav
Q25,Ever make suicide plan 12 mos,bolivia,2012,BLH2012_Public_Use.sav
Q26,Times attempted suicide 12 mos.,bolivia,2012,BLH2012_Public_Use.sav
Q27,Number close friends,bolivia,2012,BLH2012_Public_Use.sav
Q28,Age first tried cigarette,bolivia,2012,BLH2012_Public_Use.sav
Q29,How many days smoked 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q30,Other tobacco past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q31,Try stop smoking past 12 mo.,bolivia,2012,BLH2012_Public_Use.sav
Q32,Others present smoking past 7 days,bolivia,2012,BLH2012_Public_Use.sav
Q33,Parents who use tobacco,bolivia,2012,BLH2012_Public_Use.sav
Q34,Age first drink alcohol,bolivia,2012,BLH2012_Public_Use.sav
Q35,Days one drink or more past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q36,Number of drinks past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q37,How got drinks past 30 days ,bolivia,2012,BLH2012_Public_Use.sav
Q38,Times drunk during life,bolivia,2012,BLH2012_Public_Use.sav
Q39,Number of troubles as result of drinking,bolivia,2012,BLH2012_Public_Use.sav
Q40,Age first drugs,bolivia,2012,BLH2012_Public_Use.sav
Q41,Times used marijuana lifetime,bolivia,2012,BLH2012_Public_Use.sav
Q42,Times used marijuana past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q43,Times used amphetamines lifetime,bolivia,2012,BLH2012_Public_Use.sav
Q44,Ever had sex,bolivia,2012,BLH2012_Public_Use.sav
Q45,Age first sexual intercourse,bolivia,2012,BLH2012_Public_Use.sav
Q46,How many sex partners,bolivia,2012,BLH2012_Public_Use.sav
Q47,Used condom at last intercourse,bolivia,2012,BLH2012_Public_Use.sav
Q48,Used birth control last intercourse,bolivia,2012,BLH2012_Public_Use.sav
Q49,Days active 60 min plus past 7 days,bolivia,2012,BLH2012_Public_Use.sav
Q50,Walk or bike to school past 7 days,bolivia,2012,BLH2012_Public_Use.sav
Q51,Days went to PE each week,bolivia,2012,BLH2012_Public_Use.sav
Q52,Time spent sitting on usual day,bolivia,2012,BLH2012_Public_Use.sav
Q53,Miss school no permission past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q54,Others helpful in school past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q55,Parents check homework past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q56,Parent understand troubles past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q57,Parent know what you do past 30 days,bolivia,2012,BLH2012_Public_Use.sav
Q58,Parent go through things past 30 days,bolivia,2012,BLH2012_Public_Use.sav
QN6,Went hungry most of time/always past 30 days,bolivia,2012,BLH2012_Public_Use.sav
QN7,Ate fruit 2+ times per day past 30 days,bolivia,2012,BLH2012_Public_Use.sav
QN8,Ate vegetables 3+ times per day past 30 day,bolivia,2012,BLH2012_Public_Use.sav
QN9,Drank soft drinks 1+ times per day past 30 day,bolivia,2012,BLH2012_Public_Use.sav
QN10,Ate fast food 3+ days past 7 day,bolivia,2012,BLH2012_Public_Use.sav
QN11,Cleaned/brushed teeth <1 time/day past 30 days,bolivia,2012,BLH2012_Public_Use.sav
QN12,Never/rarely wash hands before eating past 30 days,bolivia,2012,BLH2012_Public_Use.sav
QN13,Never/rarely wash hands after toilet past 30 days,bolivia,2012,BLH2012_Public_Use.sav
QN14,Never/rarely use soap on hands past 30 days,bolivia,2012,BLH2012_Public_Use.sav
QN15,Attacked 1+ times past 12 months,bolivia,2012,BLH2012_Public_Use.sav
QN16,In fight 1+ times past 12 months,bolivia,2012,BLH2012_Public_Use.sav
QN17,Seriously injured 1+ times past 12 months,bolivia,2012,BLH2012_Public_Use.sav
QN18,Broken bone as most serious injury ,bolivia,2012,BLH2012_Public_Use.sav
QN19,Motor vehicle caused most serious injury ,bolivia,2012,BLH2012_Public_Use.sav
QN20,Bullied 1+ of past 30 days,bolivia,2012,BLH2012_Public_Use.sav
QN21,"Of students bullied, most often hit, kicked, etc",bolivia,2012,BLH2012_Public_Use.sav
QN22,Lonely most times/always past 12 months,bolivia,2012,BLH2012_Public_Use.sav
QN23,Worry prevented sleep most time/always past 12 mos,bolivia,2012,BLH2012_Public_Use.sav
QN24,Considered suicide past 12 months,bolivia,2012,BLH2012_Public_Use.sav
QN25,Made suicide plan past 12 months,bolivia,2012,BLH2012_Public_Use.sav
QN26,1+ times attempt suicide 12 mos.,bolivia,2012,BLH2012_Public_Use.sav
QN27,No close friends,bolivia,2012,BLH2012_Public_Use.sav
QN28,Age first cigarette before 14,bolivia,2012,BLH2012_Public_Use.sav
QN29,Smoked cigarettes 1+ of past 30 days,bolivia,2012,BLH2012_Public_Use.sav
QN30,Used other tobacco 1+ of past 30 days,bolivia,2012,BLH2012_Public_Use.sav
QN31,Tried to quit smoking past 12 months,bolivia,2012,BLH2012_Public_Use.sav
QN32,Others present smoking 1+ of past 7 days,bolivia,2012,BLH2012_Public_Use.sav
QN33,Either/Both parents use tobacco,bolivia,2012,BLH2012_Public_Use.sav
QN34,Age first alcohol before 14,bolivia,2012,BLH2012_Public_Use.sav
QN35,Drank 1+ days past 30 days,bolivia,2012,BLH2012_Public_Use.sav
QN36,"Of current drinkers, drank 2+ drinks/day 30 days",bolivia,2012,BLH2012_Public_Use.sav
QN37,"Of current drinkers, got alcohol from friends",bolivia,2012,BLH2012_Public_Use.sav
QN38,1+ times drunk in lifetime,bolivia,2012,BLH2012_Public_Use.sav
QN39,Alcohol trouble 1+ times in lifetime,bolivia,2012,BLH2012_Public_Use.sav
QN40,Age first drugs before 14,bolivia,2012,BLH2012_Public_Use.sav
QN41,Marijuana 1+ times in lifetime,bolivia,2012,BLH2012_Public_Use.sav
QN42,Marijuana 1+ times p 30 days,bolivia,2012,BLH2012_Public_Use.sav
QN43,Amphetamines 1+ times lifetime,bolivia,2012,BLH2012_Public_Use.sav
QN44,Ever had sex,bolivia,2012,BLH2012_Public_Use.sav
QN45,Age first sexual intercourse before 14,bolivia,2012,BLH2012_Public_Use.sav
QN46,2+ sex partners lifetime,bolivia,2012,BLH2012_Public_Use.sav
QN47,Used condom at last sex,bolivia,2012,BLH2012_Public_Use.sav
QN48,Used birth control at last sex,bolivia,2012,BLH2012_Public_Use.sav
QN49,Active 60+ mins/day for 5+ of past 7 days,bolivia,2012,BLH2012_Public_Use.sav
QN50,Walk/Bike to/from school 0 of past 7 days,bolivia,2012,BLH2012_Public_Use.sav
QN51,3+ days PE each week,bolivia,2012,BLH2012_Public_Use.sav
QN52,Sitting activities 3+ hours/day of usual day,bolivia,2012,BLH2012_Public_Use.sav
QN53,Miss school no permission 1+ of past 30 days,bolivia,2012,BLH2012_Public_Use.sav
QN54,Students most/always kind 30 days,bolivia,2012,BLH2012_Public_Use.sav
QN55,Parents most/always check homework,bolivia,2012,BLH2012_Public_Use.sav
QN56,Parents most/always understand problems,bolivia,2012,BLH2012_Public_Use.sav
QN57,Parents most/always know about free time ,bolivia,2012,BLH2012_Public_Use.sav
QN58,Parents never/rarely go thru things,bolivia,2012,BLH2012_Public_Use.sav
site,Site Code,bolivia,2012,BLH2012_Public_Use.sav
schoolid,School Identifier,bolivia,2012,BLH2012_Public_Use.sav
classid,Class Identifier,bolivia,2012,BLH2012_Public_Use.sav
qnowtg,Overweight,bolivia,2012,BLH2012_Public_Use.sav
qnobeseg,Obese,bolivia,2012,BLH2012_Public_Use.sav
qnunwtg,Underweight,bolivia,2012,BLH2012_Public_Use.sav
qnfrvgg,Ate 5+ fruits/vegetables 30 days,bolivia,2012,BLH2012_Public_Use.sav
qnanytbg,Used any tobacco past 30 days,bolivia,2012,BLH2012_Public_Use.sav
qnpa7g,Physically active all past 7 days,bolivia,2012,BLH2012_Public_Use.sav
qnpe5g,Attended PE 5+ days each week,bolivia,2012,BLH2012_Public_Use.sav
qnc1g,"Among heavy drinkers, ever sex",bolivia,2012,BLH2012_Public_Use.sav
qnc2g,"Among those worried, currently bullied",bolivia,2012,BLH2012_Public_Use.sav
weight,Weight,bolivia,2012,BLH2012_Public_Use.sav
stratum,Stratum,bolivia,2012,BLH2012_Public_Use.sav
psu,Primary Sampling Unit,bolivia,2012,BLH2012_Public_Use.sav
Q1,How old are you,bvi,2009,VGH2009_Public_Use.sav
Q2,Sex,bvi,2009,VGH2009_Public_Use.sav
Q3,In what grade are you,bvi,2009,VGH2009_Public_Use.sav
Q4,How tall are you,bvi,2009,VGH2009_Public_Use.sav
Q5,How much do you weigh,bvi,2009,VGH2009_Public_Use.sav
Q6,Went hungry past 30 days,bvi,2009,VGH2009_Public_Use.sav
Q7,Eat fruit per day past 30 days,bvi,2009,VGH2009_Public_Use.sav
Q8,Eat vegetables past 30 days,bvi,2009,VGH2009_Public_Use.sav
Q9,Drink soft drinks past 30 days,bvi,2009,VGH2009_Public_Use.sav
Q10,Ate fast food past 7 days,bvi,2009,VGH2009_Public_Use.sav
Q11,How many times per day brush teeth,bvi,2009,VGH2009_Public_Use.sav
Q12,Wash hands before eating past 30 days,bvi,2009,VGH2009_Public_Use.sav
Q13,Wash hands after toilet past 30 day,bvi,2009,VGH2009_Public_Use.sav
Q14,Used soap on hands past 30 days,bvi,2009,VGH2009_Public_Use.sav
Q15,Times attacked past 12 mo.,bvi,2009,VGH2009_Public_Use.sav
Q16,How many times in fight 12 mos,bvi,2009,VGH2009_Public_Use.sav
Q17,How many times injured past 12 months,bvi,2009,VGH2009_Public_Use.sav
Q18,What was serious injury past 12 mo.,bvi,2009,VGH2009_Public_Use.sav
Q19,Cause of injury past 12 mo.,bvi,2009,VGH2009_Public_Use.sav
Q20,How many days bullied past 30 days,bvi,2009,VGH2009_Public_Use.sav
Q21,How bullied past 30 days,bvi,2009,VGH2009_Public_Use.sav
Q22,Times felt lonely past 12 mo.,bvi,2009,VGH2009_Public_Use.sav
Q23,Times could not sleep past 12 mo.,bvi,2009,VGH2009_Public_Use.sav
Q24,Ever considered suicide 12 mos,bvi,2009,VGH2009_Public_Use.sav
Q25,Ever make suicide plan 12 mos,bvi,2009,VGH2009_Public_Use.sav
Q26,Times attempted suicide 12 mos,bvi,2009,VGH2009_Public_Use.sav
Q27,Number close friends,bvi,2009,VGH2009_Public_Use.sav
Q28,Age first tried cigarette,bvi,2009,VGH2009_Public_Use.sav
Q29,How many days smoked 30 days,bvi,2009,VGH2009_Public_Use.sav
Q30,Other forms of tobacco,bvi,2009,VGH2009_Public_Use.sav
Q31,Try stop smoking past 12 mo.,bvi,2009,VGH2009_Public_Use.sav
Q32,Others present smoking past 7 days,bvi,2009,VGH2009_Public_Use.sav
Q33,Parents who use tobacco,bvi,2009,VGH2009_Public_Use.sav
Q34,Age first drink of alcohol,bvi,2009,VGH2009_Public_Use.sav
Q35,Days one drink or more past 30 days,bvi,2009,VGH2009_Public_Use.sav
Q36,Number of drinks past 30 days,bvi,2009,VGH2009_Public_Use.sav
Q37,How got drinks past 30 days ,bvi,2009,VGH2009_Public_Use.sav
Q38,Times drunk during life,bvi,2009,VGH2009_Public_Use.sav
Q39,Number of troubles as result of drinking,bvi,2009,VGH2009_Public_Use.sav
Q40,Age first drugs,bvi,2009,VGH2009_Public_Use.sav
Q41,Times used marijuana lifetime,bvi,2009,VGH2009_Public_Use.sav
Q42,Times used marijuana past 30 days,bvi,2009,VGH2009_Public_Use.sav
Q43,Times used amphetamines lifetime,bvi,2009,VGH2009_Public_Use.sav
Q44,Ever had sex,bvi,2009,VGH2009_Public_Use.sav
